"Date","Price","Open","High","Low","Vol.","Change %"
"2024- 08- 14","337,000","334,000","342,000","332,000","195.83K","2.28%"
"2024- 08- 13","329,500","325,500","331,500","322,000","126.83K","0.30%"
"2024- 08- 12","328,500","321,000","330,000","321,000","143.67K","2.02%"
"2024- 08- 09","322,000","323,000","329,000","317,000","258.83K","0.31%"
"2024- 08- 08","321,000","324,500","325,500","311,000","422.53K","-1.08%"
"2024- 08- 07","324,500","332,500","338,500","322,500","288.00K","-3.71%"
"2024- 08- 06","337,000","331,500","342,000","328,000","369.58K","4.66%"
"2024- 08- 05","322,000","332,500","340,000","311,000","404.86K","-4.17%"
"2024- 08- 02","336,000","326,000","337,500","324,000","200.33K","0.75%"
"2024- 08- 01","333,500","325,000","337,000","322,000","219.12K","2.93%"
"2024- 07- 31","324,000","334,000","335,000","323,000","179.90K","-2.70%"
"2024- 07- 30","333,000","326,000","342,000","326,000","163.95K","1.06%"
"2024- 07- 29","329,500","323,500","333,000","321,500","95.00K","1.38%"
"2024- 07- 26","325,000","332,000","334,000","322,500","160.85K","-2.26%"
"2024- 07- 25","332,500","315,000","342,500","313,000","405.91K","3.42%"
"2024- 07- 24","321,500","324,000","330,000","320,000","156.64K","-1.38%"
"2024- 07- 23","326,000","330,500","333,500","324,000","150.85K","-0.76%"
"2024- 07- 22","328,500","343,000","343,000","328,000","263.25K","-4.92%"
"2024- 07- 19","345,500","335,000","347,500","335,000","236.82K","3.13%"
"2024- 07- 18","335,000","333,000","342,500","331,500","197.08K","-0.45%"
"2024- 07- 17","336,500","346,000","348,000","335,500","259.68K","-2.89%"
"2024- 07- 16","346,500","359,000","360,000","343,000","302.29K","-3.35%"
"2024- 07- 15","358,500","373,000","373,500","357,500","243.47K","-3.89%"
"2024- 07- 12","373,000","371,000","375,000","368,500","181.63K","-0.53%"
"2024- 07- 11","375,000","364,500","375,000","357,500","515.15K","3.59%"
"2024- 07- 10","362,000","363,000","367,000","360,500","171.37K","-0.28%"
"2024- 07- 09","363,000","359,000","370,000","358,000","272.84K","1.26%"
"2024- 07- 08","358,500","358,000","364,000","352,500","227.67K","0.28%"
"2024- 07- 05","357,500","359,000","361,500","352,000","206.52K","-0.42%"
"2024- 07- 04","359,000","364,000","367,000","355,500","224.99K","0.28%"
"2024- 07- 03","358,000","360,000","369,500","353,000","711.95K","4.22%"
"2024- 07- 02","343,500","353,000","362,000","341,500","350.15K","-1.01%"
"2024- 07- 01","347,000","328,000","348,500","325,500","304.45K","6.28%"
"2024- 06- 28","326,500","327,000","331,500","322,500","151.40K","-0.46%"
"2024- 06- 27","328,000","331,500","334,000","327,500","121.57K","-0.91%"
"2024- 06- 26","331,000","330,500","338,000","330,000","112.28K","0.00%"
"2024- 06- 25","331,000","334,000","336,000","331,000","123.69K","0.00%"
"2024- 06- 24","331,000","334,000","336,000","330,500","101.75K","-0.60%"
"2024- 06- 21","333,000","338,000","343,000","333,000","158.47K","-2.06%"
"2024- 06- 20","340,000","343,000","346,000","340,000","104.53K","-0.87%"
"2024- 06- 19","343,000","332,500","344,500","332,000","220.33K","3.63%"
"2024- 06- 18","331,000","340,000","343,500","331,000","211.50K","-1.63%"
"2024- 06- 17","336,500","345,000","346,000","336,500","271.91K","-3.58%"
"2024- 06- 14","349,000","363,000","363,000","349,000","300.07K","-3.86%"
"2024- 06- 13","363,000","356,000","363,000","349,000","408.27K","3.27%"
"2024- 06- 12","351,500","356,500","361,000","350,500","163.06K","-1.40%"
"2024- 06- 11","356,500","354,000","365,000","353,000","218.37K","0.99%"
"2024- 06- 10","353,000","355,500","358,500","350,000","180.04K","-1.67%"
"2024- 06- 07","359,000","355,000","360,000","352,500","207.60K","2.13%"
"2024- 06- 05","351,500","339,000","359,500","338,000","394.61K","4.46%"
"2024- 06- 04","336,500","329,500","340,000","329,000","145.27K","1.36%"
"2024- 06- 03","332,000","330,500","341,000","329,500","192.81K","0.30%"
"2024- 05- 31","331,000","331,500","335,500","328,000","250.92K","0.91%"
"2024- 05- 30","328,000","342,000","343,500","326,000","398.82K","-4.09%"
"2024- 05- 29","342,000","356,500","361,000","342,000","384.94K","-5.00%"
"2024- 05- 28","360,000","363,500","363,500","359,000","135.99K","-1.23%"
"2024- 05- 27","364,500","357,000","366,000","355,500","156.01K","2.39%"
"2024- 05- 24","356,000","358,500","359,000","355,500","211.57K","-1.66%"
"2024- 05- 23","362,000","364,000","366,000","360,000","156.87K","-0.55%"
"2024- 05- 22","364,000","366,500","369,500","364,000","129.15K","-0.14%"
"2024- 05- 21","364,500","367,500","370,000","364,000","218.83K","-2.02%"
"2024- 05- 20","372,000","379,000","379,500","370,000","158.49K","-1.20%"
"2024- 05- 17","376,500","381,500","384,000","376,000","145.75K","-1.31%"
"2024- 05- 16","381,500","389,000","390,000","381,500","139.19K","-1.04%"
"2024- 05- 14","385,500","382,500","388,000","382,500","119.24K","1.05%"
"2024- 05- 13","381,500","384,000","384,500","379,000","125.09K","-0.52%"
"2024- 05- 10","383,500","390,500","390,500","383,500","104.57K","-1.29%"
"2024- 05- 09","388,500","390,000","393,000","383,000","226.23K","-1.15%"
"2024- 05- 08","393,000","391,000","395,000","387,500","131.26K","0.38%"
"2024- 05- 07","391,500","394,500","397,000","390,500","116.97K","0.13%"
"2024- 05- 03","391,000","391,000","394,000","387,000","121.13K","0.51%"
"2024- 05- 02","389,000","385,000","392,000","381,000","120.54K","0.00%"
"2024- 04- 30","389,000","382,500","390,000","382,500","276.25K","2.77%"
"2024- 04- 29","378,500","375,000","378,500","372,000","148.80K","1.75%"
"2024- 04- 26","372,000","373,000","375,000","367,500","142.91K","-0.13%"
"2024- 04- 25","372,500","380,000","381,000","372,000","175.46K","-3.25%"
"2024- 04- 24","385,000","380,500","389,500","378,000","240.22K","4.05%"
"2024- 04- 23","370,000","377,000","379,000","370,000","121.18K","-2.25%"
"2024- 04- 22","378,500","373,000","378,500","369,000","143.19K","3.13%"
"2024- 04- 19","367,000","372,000","372,000","364,500","142.68K","-2.65%"
"2024- 04- 18","377,000","364,000","378,500","364,000","155.71K","3.43%"
"2024- 04- 17","364,500","366,000","372,000","364,000","97.46K","-0.41%"
"2024- 04- 16","366,000","368,000","372,500","366,000","118.40K","-1.88%"
"2024- 04- 15","373,000","367,000","377,000","365,500","104.08K","0.40%"
"2024- 04- 12","371,500","380,000","381,500","371,500","171.74K","-2.24%"
"2024- 04- 11","380,000","368,500","380,000","365,000","339.53K","1.60%"
"2024- 04- 09","374,000","376,500","382,500","372,500","179.33K","0.27%"
"2024- 04- 08","373,000","374,000","375,500","358,000","300.86K","-0.80%"
"2024- 04- 05","376,000","375,500","380,000","373,000","150.60K","-0.92%"
"2024- 04- 04","379,500","379,500","384,000","376,000","174.23K","0.93%"
"2024- 04- 03","376,000","391,500","391,500","376,000","364.33K","-4.33%"
"2024- 04- 02","393,000","395,500","400,000","392,500","162.94K","-0.63%"
"2024- 04- 01","395,500","395,000","398,500","392,500","99.50K","0.13%"
"2024- 03- 29","395,000","401,500","402,500","393,000","199.39K","-1.62%"
"2024- 03- 28","401,500","410,000","411,000","401,000","183.45K","-1.83%"
"2024- 03- 27","409,000","406,000","412,500","404,500","137.85K","0.74%"
"2024- 03- 26","406,000","417,000","417,500","405,500","197.62K","-2.05%"
"2024- 03- 25","414,500","416,500","417,000","412,000","152.28K","0.24%"
"2024- 03- 22","413,500","410,500","415,500","409,000","136.04K","0.00%"
"2024- 03- 21","413,500","409,500","414,000","409,000","153.90K","1.47%"
"2024- 03- 20","407,500","405,000","410,000","404,000","114.45K","1.12%"
"2024- 03- 19","403,000","412,000","412,000","402,000","117.46K","-1.10%"
"2024- 03- 18","407,500","402,000","408,500","401,000","133.77K","2.26%"
"2024- 03- 17","398,500","407,000","398,500","398,500","0.02K","0.00%"
"2024- 03- 15","398,500","407,000","410,000","398,500","244.68K","-4.21%"
"2024- 03- 14","416,000","416,500","417,000","405,000","303.26K","-0.60%"
"2024- 03- 13","418,500","419,500","422,000","415,000","210.73K","-0.24%"
"2024- 03- 12","419,500","404,500","420,000","404,500","379.63K","4.74%"
"2024- 03- 11","400,500","402,500","407,000","399,000","103.38K","-0.50%"
"2024- 03- 10","402,500","402,500","402,500","402,500","","0.00%"
"2024- 03- 08","402,500","403,500","406,500","399,500","161.54K","0.75%"
"2024- 03- 07","399,500","391,000","402,000","387,500","198.53K","3.23%"
"2024- 03- 06","387,000","386,500","391,000","386,000","117.19K","-0.13%"
"2024- 03- 05","387,500","396,000","398,500","387,000","239.37K","-2.76%"
"2024- 03- 04","398,500","401,000","406,000","398,500","168.68K","-0.75%"
"2024- 03- 03","401,500","401,500","401,500","401,500","","0.00%"
"2024- 02- 29","401,500","399,000","407,000","394,000","354.10K","0.25%"
"2024- 02- 28","400,500","403,500","408,500","399,500","133.01K","-0.74%"
"2024- 02- 27","403,500","413,500","417,000","400,500","137.11K","-1.47%"
"2024- 02- 26","409,500","402,500","414,000","402,000","141.77K","1.87%"
"2024- 02- 25","402,000","402,000","402,000","402,000","","0.00%"
"2024- 02- 23","402,000","411,500","411,500","402,000","145.91K","-1.59%"
"2024- 02- 22","408,500","410,000","415,500","405,000","176.94K","0.37%"
"2024- 02- 21","407,000","402,500","408,000","398,000","151.86K","0.74%"
"2024- 02- 20","404,000","397,500","404,500","392,000","157.49K","1.64%"
"2024- 02- 19","397,500","412,000","412,500","395,500","287.90K","-3.05%"
"2024- 02- 18","410,000","410,000","410,000","410,000","","0.00%"
"2024- 02- 16","410,000","401,500","412,000","401,000","353.75K","3.67%"
"2024- 02- 15","395,500","393,500","397,500","389,000","191.38K","1.93%"
"2024- 02- 14","388,000","390,000","390,000","380,000","183.84K","-1.40%"
"2024- 02- 13","393,500","395,000","395,500","390,000","177.09K","-0.13%"
"2024- 02- 12","394,000","394,000","394,000","394,000","","0.00%"
"2024- 02- 08","394,000","397,500","397,500","386,500","311.71K","2.07%"
"2024- 02- 07","386,000","382,000","394,000","382,000","228.72K","2.39%"
"2024- 02- 06","377,000","385,000","387,500","376,000","194.40K","-3.08%"
"2024- 02- 05","389,000","389,000","393,000","385,500","209.68K","0.39%"
"2024- 02- 02","387,500","384,500","392,500","381,500","260.52K","1.57%"
"2024- 02- 01","381,500","378,000","383,000","373,000","231.53K","0.13%"
"2024- 01- 31","381,000","379,000","387,500","377,000","206.39K","1.60%"
"2024- 01- 30","375,000","382,500","387,500","373,000","221.29K","-0.66%"
"2024- 01- 29","377,500","385,000","387,000","377,500","214.08K","-0.92%"
"2024- 01- 28","381,000","381,000","381,000","381,000","","0.00%"
"2024- 01- 26","381,000","364,000","392,000","362,000","323.51K","3.53%"
"2024- 01- 25","368,000","375,000","375,500","363,000","306.72K","-3.29%"
"2024- 01- 24","380,500","372,500","385,000","370,500","216.48K","1.87%"
"2024- 01- 23","373,500","370,500","379,000","370,500","170.04K","0.40%"
"2024- 01- 22","372,000","383,500","387,000","371,500","212.43K","-3.00%"
"2024- 01- 21","383,500","383,500","383,500","383,500","","0.00%"
"2024- 01- 19","383,500","390,500","397,000","378,500","262.51K","-1.79%"
"2024- 01- 18","390,500","390,000","399,000","387,000","189.76K","0.13%"
"2024- 01- 17","390,000","400,000","400,500","387,000","261.92K","-2.62%"
"2024- 01- 16","400,500","396,500","404,000","394,500","245.95K","0.25%"
"2024- 01- 15","399,500","409,000","409,500","397,000","282.20K","-3.27%"
"2024- 01- 14","413,000","413,000","413,000","413,000","","0.00%"
"2024- 01- 12","413,000","415,000","415,500","409,000","150.32K","-0.60%"
"2024- 01- 11","415,500","409,500","420,000","409,500","234.35K","1.22%"
"2024- 01- 10","410,500","417,500","417,500","405,500","194.94K","-1.68%"
"2024- 01- 09","417,500","419,500","419,500","415,000","139.83K","0.60%"
"2024- 01- 08","415,000","419,500","419,500","414,500","112.26K","-0.24%"
"2024- 01- 07","416,000","416,000","416,000","416,000","","0.00%"
"2024- 01- 05","416,000","416,500","420,500","414,500","137.33K","-0.72%"
"2024- 01- 04","419,000","414,000","419,000","410,000","130.27K","0.72%"
"2024- 01- 03","416,000","425,500","426,000","416,000","195.60K","-3.14%"
"2024- 01- 02","429,500","425,000","429,500","422,000","151.96K","0.47%"
"2023- 12- 28","427,500","421,500","427,500","421,000","189.44K","1.54%"
"2023- 12- 27","421,000","417,000","422,000","417,000","130.09K","1.32%"
"2023- 12- 26","415,500","423,500","423,500","415,000","149.73K","-0.95%"
"2023- 12- 25","419,500","419,500","419,500","419,500","","0.00%"
"2023- 12- 22","419,500","425,500","425,500","419,000","179.86K","-0.83%"
"2023- 12- 21","423,000","428,500","430,000","421,000","197.47K","-2.20%"
"2023- 12- 20","432,500","429,000","434,000","428,000","242.71K","1.53%"
"2023- 12- 19","426,000","422,000","428,000","419,000","194.34K","0.95%"
"2023- 12- 18","422,000","429,500","430,000","422,000","205.47K","0.00%"
"2023- 12- 15","422,000","426,500","431,000","422,000","337.71K","-0.12%"
"2023- 12- 14","422,500","419,500","422,500","415,000","329.00K","3.05%"
"2023- 12- 13","410,000","423,000","424,500","409,500","258.71K","-3.42%"
"2023- 12- 12","424,500","427,000","430,500","424,000","173.30K","-0.93%"
"2023- 12- 11","428,500","434,000","434,000","427,000","138.26K","-0.46%"
"2023- 12- 08","430,500","431,500","436,000","427,500","155.35K","0.94%"
"2023- 12- 07","426,500","428,000","429,500","420,000","164.82K","0.47%"
"2023- 12- 06","424,500","430,500","435,000","424,500","176.62K","-1.28%"
"2023- 12- 05","430,000","425,000","434,500","423,000","155.65K","0.00%"
"2023- 12- 04","430,000","429,500","436,000","428,000","237.44K","0.35%"
"2023- 12- 03","428,500","428,500","428,500","428,500","","0.00%"
"2023- 12- 01","428,500","444,000","448,000","428,500","494.77K","-5.72%"
"2023- 11- 30","454,500","444,000","454,500","440,500","288.27K","1.68%"
"2023- 11- 29","447,000","440,000","447,500","434,000","202.64K","2.76%"
"2023- 11- 28","435,000","436,500","440,500","434,000","139.54K","0.12%"
"2023- 11- 27","434,500","446,000","447,500","432,500","153.24K","-1.81%"
"2023- 11- 26","442,500","442,500","442,500","442,500","","0.00%"
"2023- 11- 24","442,500","449,500","452,500","442,500","132.38K","-1.34%"
"2023- 11- 23","448,500","440,500","450,500","440,500","141.34K","1.47%"
"2023- 11- 22","442,000","443,000","446,000","437,000","135.50K","-1.12%"
"2023- 11- 21","447,000","450,000","452,000","444,000","157.48K","0.68%"
"2023- 11- 20","444,000","432,000","445,500","431,500","249.92K","2.78%"
"2023- 11- 19","432,000","432,000","432,000","432,000","","0.00%"
"2023- 11- 17","432,000","436,000","437,000","428,000","222.09K","-2.37%"
"2023- 11- 16","442,500","447,500","449,500","439,000","185.63K","-1.99%"
"2023- 11- 15","451,500","460,000","460,000","446,000","352.18K","3.32%"
"2023- 11- 14","437,000","424,500","444,000","420,500","315.74K","5.17%"
"2023- 11- 13","415,500","413,000","425,000","408,000","257.10K","1.09%"
"2023- 11- 12","411,000","411,000","411,000","411,000","","0.00%"
"2023- 11- 10","411,000","418,500","422,000","411,000","287.02K","-4.20%"
"2023- 11- 09","429,000","439,000","447,000","426,500","343.54K","-1.94%"
"2023- 11- 08","437,500","446,000","459,500","437,500","362.52K","-1.24%"
"2023- 11- 07","443,000","488,500","488,500","440,500","817.98K","-10.23%"
"2023- 11- 06","493,500","451,500","500,000","435,000","1.88M","22.76%"
"2023- 11- 03","402,000","402,500","404,500","396,500","418.58K","2.68%"
"2023- 11- 02","391,500","383,500","394,000","380,000","482.20K","3.71%"
"2023- 11- 01","377,500","389,500","391,500","375,500","345.82K","-2.08%"
"2023- 10- 31","385,500","404,500","404,500","382,500","716.45K","-4.81%"
"2023- 10- 30","405,000","397,000","413,000","397,000","337.32K","1.25%"
"2023- 10- 29","400,000","400,000","400,000","400,000","","0.00%"
"2023- 10- 27","400,000","399,500","411,000","396,500","495.52K","0.13%"
"2023- 10- 26","399,500","398,000","407,000","395,000","498.33K","-2.44%"
"2023- 10- 25","409,500","449,000","449,500","409,000","994.14K","-8.70%"
"2023- 10- 24","448,500","439,500","449,000","423,000","391.79K","2.75%"
"2023- 10- 23","436,500","438,000","442,500","430,500","294.82K","0.00%"
"2023- 10- 22","436,500","436,500","436,500","436,500","","0.00%"
"2023- 10- 20","436,500","445,500","446,000","435,500","358.89K","-3.54%"
"2023- 10- 19","452,500","455,500","457,000","450,000","357.11K","-2.69%"
"2023- 10- 18","465,000","471,500","472,500","462,000","316.18K","-2.11%"
"2023- 10- 17","475,000","479,500","482,500","474,000","187.87K","0.21%"
"2023- 10- 16","474,000","479,500","481,500","471,500","253.01K","-2.07%"
"2023- 10- 15","484,000","484,000","484,000","484,000","","0.00%"
"2023- 10- 13","484,000","490,000","490,000","480,000","298.77K","-1.93%"
"2023- 10- 12","493,500","494,000","501,000","490,000","472.62K","0.30%"
"2023- 10- 11","492,000","464,500","496,500","464,500","664.09K","7.31%"
"2023- 10- 10","458,500","467,500","473,000","458,000","343.22K","-1.19%"
"2023- 10- 09","464,000","464,000","464,000","464,000","","0.00%"
"2023- 10- 06","464,000","468,000","476,500","462,500","204.79K","-0.75%"
"2023- 10- 05","467,500","468,500","477,000","463,000","366.46K","2.52%"
"2023- 10- 04","456,000","467,000","471,500","455,500","421.74K","-4.30%"
"2023- 10- 03","476,500","476,500","476,500","476,500","","0.00%"
"2023- 09- 27","476,500","469,500","476,500","466,500","247.79K","0.21%"
"2023- 09- 26","475,500","471,500","479,000","468,500","251.34K","-0.11%"
"2023- 09- 25","476,000","491,500","491,500","461,500","407.35K","-3.05%"
"2023- 09- 24","491,000","491,000","491,000","491,000","","0.00%"
"2023- 09- 22","491,000","479,000","495,000","478,500","244.93K","0.82%"
"2023- 09- 21","487,000","497,000","497,500","486,000","285.51K","-2.50%"
"2023- 09- 20","499,500","495,000","502,000","494,000","152.32K","0.60%"
"2023- 09- 19","496,500","508,000","511,000","496,000","208.76K","-2.07%"
"2023- 09- 18","507,000","513,000","514,000","505,000","164.15K","-1.36%"
"2023- 09- 17","514,000","514,000","514,000","514,000","","0.00%"
"2023- 09- 15","514,000","506,000","521,000","504,000","508.40K","1.18%"
"2023- 09- 14","508,000","496,500","511,000","495,000","293.37K","2.73%"
"2023- 09- 13","494,500","491,000","502,000","490,000","267.88K","-1.00%"
"2023- 09- 12","499,500","513,000","516,000","499,500","291.98K","-1.67%"
"2023- 09- 11","508,000","512,000","512,000","505,000","158.35K","-0.20%"
"2023- 09- 10","509,000","509,000","509,000","509,000","","0.00%"
"2023- 09- 08","509,000","520,000","521,000","505,000","275.38K","-1.55%"
"2023- 09- 07","517,000","523,000","529,000","514,000","307.07K","-1.90%"
"2023- 09- 06","527,000","537,000","540,000","526,000","187.98K","-1.68%"
"2023- 09- 05","536,000","528,000","537,000","528,000","147.29K","1.13%"
"2023- 09- 04","530,000","522,000","531,000","520,000","215.01K","1.53%"
"2023- 09- 03","522,000","522,000","522,000","522,000","","0.00%"
"2023- 09- 01","522,000","544,000","544,000","520,000","494.45K","-4.04%"
"2023- 08- 31","544,000","554,000","554,000","543,000","946.26K","-1.63%"
"2023- 08- 30","553,000","557,000","558,000","550,000","220.74K","0.18%"
"2023- 08- 29","552,000","554,000","555,000","546,000","220.84K","-0.18%"
"2023- 08- 28","553,000","550,000","553,000","542,000","244.46K","1.28%"
"2023- 08- 27","546,000","546,000","546,000","546,000","","0.00%"
"2023- 08- 25","546,000","527,000","549,000","525,000","248.75K","2.06%"
"2023- 08- 24","535,000","532,000","537,000","523,000","190.39K","1.90%"
"2023- 08- 23","525,000","535,000","538,000","525,000","190.31K","-2.60%"
"2023- 08- 22","539,000","531,000","542,000","531,000","193.31K","2.47%"
"2023- 08- 21","526,000","530,000","534,000","522,000","250.40K","-0.57%"
"2023- 08- 20","529,000","529,000","529,000","529,000","","0.00%"
"2023- 08- 18","529,000","534,000","538,000","525,000","204.78K","-2.04%"
"2023- 08- 17","540,000","522,000","543,000","522,000","305.72K","2.66%"
"2023- 08- 16","526,000","533,000","540,000","524,000","285.41K","-2.95%"
"2023- 08- 15","542,000","542,000","542,000","542,000","","0.00%"
"2023- 08- 14","542,000","545,000","551,000","536,000","238.14K","-0.91%"
"2023- 08- 13","547,000","547,000","547,000","547,000","","0.00%"
"2023- 08- 11","547,000","559,000","559,000","543,000","227.44K","-1.62%"
"2023- 08- 10","556,000","549,000","560,000","543,000","341.46K","0.54%"
"2023- 08- 09","553,000","530,000","553,000","528,000","475.70K","5.33%"
"2023- 08- 08","525,000","517,000","535,000","517,000","327.50K","2.14%"
"2023- 08- 07","514,000","540,000","542,000","513,000","539.10K","-4.81%"
"2023- 08- 06","540,000","540,000","540,000","540,000","","0.00%"
"2023- 08- 04","540,000","545,000","548,000","540,000","162.60K","-0.55%"
"2023- 08- 03","543,000","541,000","551,000","539,000","296.41K","-0.18%"
"2023- 08- 02","544,000","551,000","559,000","543,000","270.73K","-2.33%"
"2023- 08- 01","557,000","562,000","568,000","550,000","400.22K","-0.54%"
"2023- 07- 31","560,000","545,000","562,000","545,000","377.15K","3.32%"
"2023- 07- 30","542,000","542,000","542,000","542,000","","0.00%"
"2023- 07- 28","542,000","540,000","552,000","540,000","552.77K","0.37%"
"2023- 07- 27","540,000","577,000","577,000","535,000","1.17M","-6.90%"
"2023- 07- 26","580,000","595,000","620,000","560,000","1.66M","-2.36%"
"2023- 07- 25","594,000","607,000","610,000","585,000","752.06K","-0.50%"
"2023- 07- 24","597,000","573,000","602,000","568,000","1.07M","4.92%"
"2023- 07- 23","569,000","569,000","569,000","569,000","","0.00%"
"2023- 07- 21","569,000","549,000","574,000","543,000","505.58K","2.34%"
"2023- 07- 20","556,000","560,000","563,000","551,000","318.76K","-0.71%"
"2023- 07- 19","560,000","550,000","564,000","546,000","489.67K","2.00%"
"2023- 07- 18","549,000","539,000","553,000","534,000","553.81K","2.04%"
"2023- 07- 17","538,000","541,000","542,000","533,000","247.38K","-0.74%"
"2023- 07- 16","542,000","542,000","542,000","542,000","","0.00%"
"2023- 07- 14","542,000","544,000","546,000","538,000","321.92K","0.00%"
"2023- 07- 13","542,000","535,000","544,000","534,000","502.48K","1.50%"
"2023- 07- 12","534,000","538,000","539,000","530,000","1.05M","-2.91%"
"2023- 07- 11","550,000","553,000","557,000","547,000","214.07K","0.00%"
"2023- 07- 10","550,000","564,000","564,000","550,000","301.05K","-2.14%"
"2023- 07- 09","562,000","562,000","562,000","562,000","","0.00%"
"2023- 07- 07","562,000","570,000","574,000","556,000","284.44K","-0.53%"
"2023- 07- 06","565,000","569,000","572,000","562,000","199.65K","-0.35%"
"2023- 07- 05","567,000","569,000","571,000","564,000","158.82K","-0.35%"
"2023- 07- 04","569,000","573,000","574,000","564,000","237.19K","-0.70%"
"2023- 07- 03","573,000","557,000","576,000","556,000","288.80K","3.62%"
"2023- 06- 30","553,000","551,000","556,000","548,000","171.54K","0.55%"
"2023- 06- 29","550,000","548,000","561,000","547,000","230.27K","0.55%"
"2023- 06- 28","547,000","561,000","566,000","545,000","298.64K","-2.50%"
"2023- 06- 27","561,000","561,000","562,000","556,000","213.47K","-0.53%"
"2023- 06- 26","564,000","562,000","567,000","559,000","136.21K","0.18%"
"2023- 06- 25","563,000","563,000","563,000","563,000","","0.00%"
"2023- 06- 23","563,000","570,000","574,000","561,000","175.47K","-1.05%"
"2023- 06- 22","569,000","556,000","575,000","556,000","318.20K","1.97%"
"2023- 06- 21","558,000","563,000","565,000","556,000","266.22K","-0.53%"
"2023- 06- 20","561,000","561,000","568,000","555,000","335.75K","0.00%"
"2023- 06- 19","561,000","579,000","580,000","558,000","896.52K","-4.59%"
"2023- 06- 18","588,000","588,000","588,000","588,000","","0.00%"
"2023- 06- 16","588,000","591,000","592,000","582,000","267.66K","0.51%"
"2023- 06- 15","585,000","594,000","600,000","581,000","338.26K","-0.68%"
"2023- 06- 14","589,000","610,000","614,000","588,000","297.95K","-2.97%"
"2023- 06- 13","607,000","612,000","613,000","604,000","192.35K","-0.82%"
"2023- 06- 12","612,000","614,000","614,000","603,000","230.36K","0.49%"
"2023- 06- 11","609,000","609,000","609,000","609,000","","0.00%"
"2023- 06- 09","609,000","597,000","610,000","597,000","446.29K","3.05%"
"2023- 06- 08","591,000","601,000","602,000","588,000","284.65K","-2.15%"
"2023- 06- 07","604,000","597,000","605,000","597,000","495.68K","1.68%"
"2023- 06- 06","594,000","594,000","594,000","594,000","","0.00%"
"2023- 06- 05","594,000","590,000","595,000","587,000","197.40K","1.02%"
"2023- 06- 04","588,000","588,000","588,000","588,000","","0.00%"
"2023- 06- 02","588,000","588,000","591,000","586,000","152.71K","0.68%"
"2023- 06- 01","584,000","595,000","597,000","584,000","203.67K","-2.50%"
"2023- 05- 31","599,000","581,000","604,000","581,000","608.54K","3.28%"
"2023- 05- 30","580,000","583,000","586,000","575,000","174.29K","0.35%"
"2023- 05- 29","578,000","578,000","578,000","578,000","","0.00%"
"2023- 05- 26","578,000","580,000","583,000","575,000","113.17K","-0.86%"
"2023- 05- 25","583,000","579,000","591,000","576,000","199.22K","-0.34%"
"2023- 05- 24","585,000","574,000","585,000","572,000","255.81K","1.92%"
"2023- 05- 23","574,000","564,000","579,000","563,000","241.32K","2.50%"
"2023- 05- 22","560,000","553,000","562,000","547,000","153.83K","1.45%"
"2023- 05- 21","552,000","552,000","552,000","552,000","","0.00%"
"2023- 05- 19","552,000","560,000","561,000","552,000","154.14K","-1.78%"
"2023- 05- 18","562,000","563,000","564,000","555,000","143.64K","0.36%"
"2023- 05- 17","560,000","538,000","560,000","534,000","184.31K","3.70%"
"2023- 05- 16","540,000","549,000","552,000","538,000","175.97K","-0.92%"
"2023- 05- 15","545,000","542,000","546,000","530,000","209.78K","-0.37%"
"2023- 05- 14","547,000","547,000","547,000","547,000","","0.00%"
"2023- 05- 12","547,000","547,000","549,000","542,000","182.74K","-1.08%"
"2023- 05- 11","553,000","568,000","572,000","550,000","287.75K","-2.30%"
"2023- 05- 10","566,000","561,000","570,000","559,000","143.83K","0.53%"
"2023- 05- 09","563,000","558,000","567,000","550,000","169.10K","0.90%"
"2023- 05- 08","558,000","565,000","572,000","558,000","198.22K","-1.06%"
"2023- 05- 07","564,000","564,000","564,000","564,000","","0.00%"
"2023- 05- 04","564,000","563,000","571,000","560,000","243.14K","-0.53%"
"2023- 05- 03","567,000","587,000","587,000","566,000","242.77K","-4.06%"
"2023- 05- 02","591,000","580,000","592,000","579,000","272.07K","1.72%"
"2023- 05- 01","581,000","581,000","581,000","581,000","","0.00%"
"2023- 04- 28","581,000","590,000","591,000","573,000","315.62K","-1.02%"
"2023- 04- 27","587,000","573,000","588,000","567,000","436.03K","3.53%"
"2023- 04- 26","567,000","551,000","572,000","550,000","294.70K","2.90%"
"2023- 04- 25","551,000","570,000","575,000","548,000","327.16K","-2.65%"
"2023- 04- 24","566,000","566,000","575,000","563,000","188.88K","-1.05%"
"2023- 04- 23","572,000","572,000","572,000","572,000","","0.00%"
"2023- 04- 21","572,000","577,000","578,000","563,000","265.95K","-1.38%"
"2023- 04- 20","580,000","582,000","586,000","575,000","246.14K","-0.34%"
"2023- 04- 19","582,000","593,000","593,000","581,000","298.68K","-1.69%"
"2023- 04- 18","592,000","593,000","598,000","586,000","245.22K","0.17%"
"2023- 04- 17","591,000","588,000","593,000","584,000","275.39K","-0.51%"
"2023- 04- 16","594,000","594,000","594,000","594,000","","0.00%"
"2023- 04- 14","594,000","603,000","604,000","586,000","338.08K","-0.83%"
"2023- 04- 13","599,000","581,000","599,000","575,000","384.48K","1.53%"
"2023- 04- 12","590,000","608,000","610,000","588,000","537.16K","-3.28%"
"2023- 04- 11","610,000","600,000","613,000","596,000","809.38K","2.35%"
"2023- 04- 10","596,000","587,000","598,000","584,000","594.60K","2.76%"
